station_id,venue_count,avg_rating,avg_reviews,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,business_hours,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,attributes.business_url,attributes.about_this_biz_bio_photo_dict,attributes.about_this_biz_business_recommendation,attributes.business_temp_closed,attributes.about_this_biz_bio,attributes.about_this_biz_bio_first_name,attributes.about_this_biz_bio_last_name,attributes.about_this_biz_history,attributes.about_this_biz_role,attributes.about_this_biz_specialties,attributes.about_this_biz_year_established,attributes.accepted_cards.credit,attributes.accepted_cards.none,attributes.accepted_cards.debit,attributes.alcohol,attributes.ambience.hipster,attributes.ambience.casual,attributes.ambience.touristy,attributes.ambience.trendy,attributes.ambience.intimate,attributes.ambience.romantic,attributes.ambience.classy,attributes.ambience.upscale,attributes.best_nights,attributes.bike_parking,attributes.business_accepts_apple_pay,attributes.business_parking.garage,attributes.business_parking.street,attributes.business_parking.validated,attributes.business_parking.lot,attributes.business_parking.valet,attributes.caters,attributes.dogs_allowed,attributes.drive_thru,attributes.good_for_dancing,attributes.good_for_kids,attributes.good_for_meal.breakfast,attributes.good_for_meal.brunch,attributes.good_for_meal.lunch,attributes.good_for_meal.dinner,attributes.good_for_meal.latenight,attributes.good_for_meal.dessert,attributes.happy_hour,attributes.has_pool_table,attributes.has_tv,attributes.menu_url,attributes.noise_level,attributes.open24_hours,attributes.platform_delivery,attributes.restaurants_attire,attributes.restaurants_delivery,attributes.restaurants_good_for_groups,attributes.restaurants_reservations,attributes.restaurants_table_service,attributes.restaurants_take_out,attributes.waitlist_reservation,attributes.wi_fi,attributes.liked_by_vegans,attributes.outdoor_seating,attributes.liked_by_vegetarians,attributes.good_for_meal,attributes.ambience,attributes.business_parking,attributes.accepted_cards,attributes.about_this_biz_bio_photo_dict.photo_id,attributes.about_this_biz_bio_photo_dict.biz_user_id,attributes.best_nights.monday,attributes.best_nights.tuesday,attributes.best_nights.wednesday,attributes.best_nights.thursday,attributes.best_nights.friday,attributes.best_nights.saturday,attributes.best_nights.sunday,attributes.ambience.divey,attributes.good_for_working,attributes.service_locations_biz_dict,attributes.has_gluten_free
00d9a9cfbe247f789b2354e2f4251c14,,,,J9uTzttL9n9JkLHTUtBkzQ,juste-nouilles-montréal-3,Juste Nouilles,https://s3-media0.fl.yelpcdn.com/bphoto/HXXd5qP85t-TxVEjBMb7ZA/o.jpg,False,https://www.yelp.com/biz/juste-nouilles-montr%C3%A9al-3?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,9.0,"[{'alias': 'panasian', 'title': 'Pan Asian'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.9,[],,+15147253747,+1 514-725-3747,72.60719741392515,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.55073,-73.57288,3244 Rue Masson,,,Montreal,H1Y 1Y3,CA,QC,"['3244 Rue Masson', 'Montreal, QC H1Y 1Y3', 'Canada']",,,,,,,,,,,,,,,,,,,,False,,,,,,,False,False,False,False,False,,,,,,False,False,False,False,False,False,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,
00d9a9cfbe247f789b2354e2f4251c14,,,,yKSV5zklhnPu2I3bdsdhmQ,maesmi-montréal-4,Maesmi,https://s3-media0.fl.yelpcdn.com/bphoto/YDNiJugMdp8tJTAJRei_9g/o.jpg,False,https://www.yelp.com/biz/maesmi-montr%C3%A9al-4?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,12.0,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,[],$,+15149037353,+1 514-903-7353,157.62936005166068,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.5516536825051,-73.5728340502859,3353 Rue Masson,,,Montreal,H1X 1R5,CA,QC,"['3353 Rue Masson', 'Montreal, QC H1X 1R5', 'Canada']",http://www.maesmi.ca,,,,,,,,,,,False,False,False,,False,False,False,False,False,False,False,False,,False,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,False,False,False,,True,,free,True,,,,,,,,,,,,,,,,,,,
00d9a9cfbe247f789b2354e2f4251c14,,,,CAv53WS9ufYuECZ3nNmTNw,café-lézard-montréal-3,Café Lézard,https://s3-media0.fl.yelpcdn.com/bphoto/DIZNIkZzLPWVT6jFrStqlA/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-l%C3%A9zard-montr%C3%A9al-3?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,21.0,"[{'alias': 'cafes', 'title': 'Cafes'}]",3.7,[],$$,+15147293777,+1 514-729-3777,105.5693776361867,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.5494678,-73.5740617,"3119, rue Masson",,,Montreal,H1Y 1X9,CA,QC,"['3119, rue Masson', 'Montreal, QC H1Y 1X9', 'Canada']",http://www.cafelezard.ca,,[],,,,,,,,,True,False,True,full_bar,False,False,False,False,False,False,False,False,,True,True,False,True,False,False,False,,,,,True,False,False,False,False,False,False,,,False,,average,,,,False,True,True,True,True,,free,,True,True,,,,,,,,,,,,,,False,,,
00d9a9cfbe247f789b2354e2f4251c14,,,,jrsiM8xmVlWcdNzC8paViQ,casa-vinho-montréal,Casa Vinho,https://s3-media0.fl.yelpcdn.com/bphoto/I0HeJazD2c9RIfCB-9NXiQ/o.jpg,False,https://www.yelp.com/biz/casa-vinho-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,5.0,"[{'alias': 'portuguese', 'title': 'Portuguese'}]",4.2,[],$$,+15147218885,+1 514-721-8885,618.8629308789067,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.55543,-73.5704,3750 Rue Masson,,,Montreal,H1X 1S6,CA,QC,"['3750 Rue Masson', 'Montreal, QC H1X 1S6', 'Canada']",http://casavinho.ca,,[],,,,,,,,,True,False,True,beer_and_wine,False,False,False,False,False,False,False,False,,True,,False,False,False,False,False,,,,,True,,,,,,,,,False,http://casavinho.ca/notre-menu/,average,,,,False,True,True,,True,,free,,True,,,,,,,,,,,,,,,False,,,
00d9a9cfbe247f789b2354e2f4251c14,,,,tJWDf2Tn-oTasb87epr6Xg,gaston-montréal,Gaston,https://s3-media0.fl.yelpcdn.com/bphoto/nRXFUlAKBJOMPMLw2CuVYg/o.jpg,False,https://www.yelp.com/biz/gaston-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,11.0,"[{'alias': 'bistros', 'title': 'Bistros'}]",3.8,[],,+15145240002,+1 514-524-0002,503.0086264664845,"[{'open': [{'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.54605,-73.5758199,2666 Rue Masson,,,Montreal,H1Y 1W2,CA,QC,"['2666 Rue Masson', 'Montreal, QC H1Y 1W2', 'Canada']",http://gastonrestaurant.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://gastonrestaurant.com/pdf/menu-restaurant-apportez-votre-vin-soir.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00d9a9cfbe247f789b2354e2f4251c14,,,,CrXJ47vmxu37l1jNmJqVKA,pho-lâm-ici-suisen-sushi-montréal,Pho Lâm Ici - Suisen Sushi,,False,https://www.yelp.com/biz/pho-l%C3%A2m-ici-suisen-sushi-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,4.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.8,[],$$,+15142235150,+1 514-223-5150,558.6908032841417,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.5457557,-73.576521,2641 Rue Masson,,,Montreal,H1Y 1W1,CA,QC,"['2641 Rue Masson', 'Montreal, QC H1Y 1W1', 'Canada']",https://www.pholamici-suisensushi.com,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,True,https://www.pholamici-suisensushi.com/menus,,,,casual,True,True,True,,True,,,,False,,,,,,,,,,,,,,,,,,
00e29ec2eb64a7c141edf1729b02cfd0,,,,k2a0B5nlT3V9zzVrpgcGeQ,bar-george-montréal,Bar George,https://s3-media0.fl.yelpcdn.com/bphoto/V-NZg8jw9WiBnuB8ZP-3zg/o.jpg,False,https://www.yelp.com/biz/bar-george-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,288.0,"[{'alias': 'british', 'title': 'British'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]",4.3,[],$$,+15146699243,+1 514-669-9243,43.913953657722466,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0700', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '0700', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",45.49914524060438,-73.575678,1440 Rue Drummond,,,Montreal,H3G 1V9,CA,QC,"['1440 Rue Drummond', 'Montreal, QC H3G 1V9', 'Canada']",http://www.bargeorge.ca,,[],,,,,,,,,True,False,True,full_bar,,False,True,,True,True,True,True,,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,,True,False,False,False,http://www.bargeorge.ca/menus/,quiet,,,,True,True,True,True,True,,free,,False,,,,,,,,False,True,False,False,False,True,False,,,,
00e29ec2eb64a7c141edf1729b02cfd0,,,,3GtJR7K9lNvmApnZVgAZvA,fondue-haidilao-montréal-2,Fondue Haidilao,https://s3-media0.fl.yelpcdn.com/bphoto/ZvnKXE6ZdnW92tDkL3TlEA/o.jpg,False,https://www.yelp.com/biz/fondue-haidilao-montr%C3%A9al-2?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,27.0,"[{'alias': 'hotpot', 'title': 'Hot Pot'}]",4.3,[],,+14387739413,+1 438-773-9413,184.36385497041985,"[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",45.498746,-73.573856,1194 Rue Sainte-Catherine,,,Montreal,H3B 1K1,CA,QC,"['1194 Rue Sainte-Catherine', 'Montreal, QC H3B 1K1', 'Canada']",,,[],,,,,"Originating from Sichuan, China in 1994, Haidilao Hot Pot is the largest direct-operated hotpot brand in China and a globally renowned Chinese restaurant chain, whose accumulated total of customer visits has surpassed 1 billion. Currently, Haidilao has opened more than 1,700 stores across 16 countries spanning across four continents, including China, Singapore, the United States, South Korea, Japan, Canada, Australia, and the United Kingdom.  Through continuous product and service innovations, Haidilao spreads Chinese hot pot culture to food enthusiasts around the world, earning the love of customers from all corners of the globe.",,"Originaire du Sichuan, en Chine, en 1994, Haidilao Hot Pot est la plus grande marque de fondue chinoise en gestion directe en Chine et une chaîne de restaurants chinois mondialement reconnue, dont le nombre total de visites de clients dépasse désormais 1 milliard. À ce jour, Haidilao a ouvert plus de 1 700 établissements dans 16 pays répartis sur quatre continents, notamment en Chine, à Singapour, aux États-Unis, en Corée du Sud, au Japon, au Canada, en Australie et au Royaume-Uni. Grâce à des innovations constantes dans ses produits et services, Haidilao diffuse la culture de la fondue chinoise aux passionnés de cuisine du monde entier, gagnant ainsi l'amour des clients des quatre coins de la planète.",1994,,,,,,,,True,,,,,,,,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,True,,,True,True,True,free,,False,,,,,,,,,,,,,,,,,,
00e29ec2eb64a7c141edf1729b02cfd0,,,,soyZpe78MCeVN-0a11zSdQ,monarque-montréal,Monarque,https://s3-media0.fl.yelpcdn.com/bphoto/dxt1xCmsCGmt0_Vt-40y6Q/o.jpg,False,https://www.yelp.com/biz/monarque-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,252.0,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",4.5,[],$$$,+15148753896,+1 514-875-3896,1283.3122838636623,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",45.50158,-73.55962,406 Rue Saint-Jacques,,,Montreal,H2Y 1S1,CA,QC,"['406 Rue Saint-Jacques', 'Montreal, QC H2Y 1S1', 'Canada']",https://www.restaurantmonarque.ca,,[],,Chef-Owner of Monarque.,Jeremie,B,Monarque is a passion driven project led by Richard and Jeremie Bastien.,Business Owner,"Monarque is a stunning chef owned restaurant located in old Montreal. 
You can reserve a table in the Brasserie or in the Salle à Manger!
Two different rooms, two different menus with two different kitchens!",2018,True,False,True,full_bar,False,,,True,,True,,True,,,,,True,True,False,False,,False,,,,,,,True,,True,True,,True,,average,,,,False,True,True,True,False,,,,,,,,,,TNF0V6eRao36JvfkLmpk9Q,,,,,,,,,,,,
00e29ec2eb64a7c141edf1729b02cfd0,,,,xaVPhmM52rvF_Kxfmn57Bg,daldongnae-montreal-montréal,Daldongnae - Montreal,https://s3-media0.fl.yelpcdn.com/bphoto/b_lpHT5vYnW85Fvh4KQzoQ/o.jpg,False,https://www.yelp.com/biz/daldongnae-montreal-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,112.0,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.3,[],,+15148781111,+1 514-878-1111,412.687574159471,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",45.49575,-73.5753,1216 Rue Bishop,,,Montreal,H3G 2E3,CA,QC,"['1216 Rue Bishop', 'Montreal, QC H3G 2E3', 'Canada']",https://www.daldongnaebbq.com,,[],,,,,,,,,True,False,True,beer_and_wine,,True,,True,True,False,,False,,,,,,,False,False,,True,,,,,,,,,,,,False,https://www.daldongnaebbq.com/menu/#4th,loud,,,,,True,True,True,,True,,,False,,,,,,,,,,,,,,,,,,
00e29ec2eb64a7c141edf1729b02cfd0,,,,wl6w2VNMA4g6O9lu7kTvFA,reubens-deli-and-steakhouse-montréal-2,Reuben's Deli and Steakhouse,https://s3-media0.fl.yelpcdn.com/bphoto/EC5xE6K8w2_XkzhOMUcvoA/o.jpg,False,https://www.yelp.com/biz/reubens-deli-and-steakhouse-montr%C3%A9al-2?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,742.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,[],$$,+15148661029,+1 514-866-1029,228.27377122603323,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.49959,-73.57294,1116 Rue Sainte-catherine Ouest,,,Montreal,H3B 1H4,CA,QC,"['1116 Rue Sainte-catherine Ouest', 'Montreal, QC H3B 1H4', 'Canada']",http://www.reubensdeli.com,,[],,,,,,,,,True,False,True,full_bar,False,True,False,False,False,False,True,False,,True,False,False,True,False,False,False,True,True,,,True,False,False,True,True,False,False,,,False,http://reubensdeli.com/en/menu-en/starters/,average,,,casual,True,True,True,True,True,,free,True,False,,,,,,,,,,,,,,,,,,
00e29ec2eb64a7c141edf1729b02cfd0,,,,8K5fQnv3YZIIhERyU82UBg,boustan-montréal-11,Boustan,https://s3-media0.fl.yelpcdn.com/bphoto/qlq_JCmri4ifhUcu2nN-VQ/o.jpg,False,https://www.yelp.com/biz/boustan-montr%C3%A9al-11?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,479.0,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.1,[],$,+15148433194,+1 514-843-3194,216.47863726361993,"[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",45.49792,-73.57789,2020 Rue Crescent,,,Montreal,H3G 2B8,CA,QC,"['2020 Rue Crescent', 'Montreal, QC H3G 2B8', 'Canada']",http://www.boustan.ca/,,[],,Chef cook for many years in Montreal city!,Nabil,R,"Voted Best Middle-Eastern Restaurant in the Montreal Mirror in 2004, 2006, 2007, 2008, 2009, 2010, 2011 and 2012. Best Middle-Eastern and Late-Night Eats in the CultMTL Best of Montreal 2013, 2014, 2015 and 2016 editions.",Business Owner,"Boustan offers you premium fast-food and a variety of delicious and healthy meals at reasonable prices where the friendly staff always welcomes you with a smile. Since 1986 Restaurant Boustan, has been serving up the exotic flavors of the Middle-East and Mediterranean in downtown Montreal.  Satisfy your hunger by indulging in our carefully prepared dishes. Our mouth-watering chicken pita, our deliciously seasoned beef shawarma and kebabs or our wide array of vegetarian specials, which are all guaranteed to tantalize your senses.",1986,True,False,True,none,False,True,,False,False,False,,False,,True,False,False,True,False,False,False,False,,,,True,False,False,True,True,True,False,,,True,http://www.boustan.ca/menu.html,average,,,casual,False,True,False,,True,,no,True,True,,,,,,,,,,,,,,,,,,
00e29ec2eb64a7c141edf1729b02cfd0,,,,kpuMEGNsjD4R5VnJa8IWTw,dunns-montreal,Dunn's,https://s3-media0.fl.yelpcdn.com/bphoto/L76PRl2ZIJT5zthaOsnU9g/o.jpg,False,https://www.yelp.com/biz/dunns-montreal?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,370.0,"[{'alias': 'poutineries', 'title': 'Poutineries'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.9,[],$$,+15143951927,+1 514-395-1927,364.628502798539,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",45.500616619166614,-73.57158873558198,1249 Rue Metcalfe,,,Montreal,H3B 2V5,CA,QC,"['1249 Rue Metcalfe', 'Montreal, QC H3B 2V5', 'Canada']",http://www.dunnsfamous.com/emplacements/centre-ville-montreal/,,[],,,,,,,"""Myer Dunn founded Dunn's Famous Restaurant in 1927. Due to my grandfather's unique recipes and high quality standards, Dunn's Famous quickly became a local institution for Montrealers and visitors alike. In keeping with the Dunn's Famous tradition, I invite you to visit one of our locations and experience what Montrealer's have been raving about for years.

Bon Appétit!""

- Elliot Kligman",,True,False,True,full_bar,False,True,,False,False,False,False,False,,False,False,False,True,False,False,False,True,True,False,,True,,,True,True,True,,,,True,http://www.dunnsfamous.com/menu/,average,,,,False,True,False,,True,,no,False,True,,,,,,,,,,,,,,,,,,
00e29ec2eb64a7c141edf1729b02cfd0,,,,tNT5kMf9JSmVXTYrKI-1OA,okeya-kyujiro-montréal,Okeya Kyujiro,https://s3-media0.fl.yelpcdn.com/bphoto/sminSuX7xInixVwNLrwJSQ/o.jpg,False,https://www.yelp.com/biz/okeya-kyujiro-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,24.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.6,[],,+15145571227,+1 514-557-1227,240.9425122228731,[],45.49772227001532,-73.57416917055222,1227 Rue de la Montagne,,,Montreal,H3G 1Z2,CA,QC,"['1227 Rue de la Montagne', 'Montreal, QC H3G 1Z2', 'Canada']",http://www.okeya.ca,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
